equipment_energy_consumption,outdoor_temperature,hour,zone_temperature,zone_humidity
50.0,6.56666666666667,1,20.163697333959238,40.92407407407408
30.0,6.28333333333333,2,18.78407407407407,40.91407407407407
40.0,5.7,3,18.68814814814814,40.91777777777778
60.0,5.2,3,18.60518518518519,40.91407407407408
60.0,5.0833333333333295,4,18.563333333333336,40.85407407407408
50.0,4.9,5,18.46703703703704,40.889259259259276
50.0,4.8,7,16.829780131182453,41.09666666666667
50.0,5.3,7,18.71592592592592,41.2562037037037
80.0,8.58333333333333,11,19.954814814814817,35.011111111111106
80.0,8.83333333333333,12,19.891851851851854,29.76313639811421
100.0,10.1666666666667,13,20.2625925925926,37.44814814814816
90.0,10.5333333333333,15,21.60044239147789,43.51594179642464
90.0,10.5666666666667,15,18.74520199159514,33.774074074074065
80.0,9.55,19,21.597727671036573,35.25518518518519
80.0,8.05,20,19.17851851851852,36.11314814814814
60.0,6.6,22,18.873333333333335,41.432919207580504
70.0,4.48333333333333,23,18.641851851851854,38.906111111111116
50.0,4.3,0,18.63185185185186,38.986666666666665
60.0,4.28333333333333,0,18.611851851851846,39.0525
60.0,4.23333333333333,0,16.950723435219544,39.38703703703704
40.0,3.7,2,18.291851851851852,39.83740740740739
50.0,3.6,2,18.26518518518519,40.17907407407408
20.0,3.25,3,18.153703703703705,40.34444444444444
50.0,3.0,4,18.073333333333334,50.97779364827651
60.0,2.466666666666669,4,18.05518518518518,40.577777777777776
50.0,2.333333333333329,4,18.06592592592592,40.56962962962964
50.0,2.16666666666667,5,18.03361111111111,40.609074074074066
50.0,2.2,7,18.103333333333335,40.84222222222221
80.0,3.25,7,18.22148148148148,40.859259259259275
50.0,3.95,7,18.40888888888889,40.44351851851851
60.0,7.43333333333333,9,19.581851851851848,34.83296296296297
70.0,8.66666666666667,10,21.187357300666193,33.277222222222235
80.0,9.26666666666667,11,19.881851851851852,38.526617549353155
100.0,9.6,11,19.892222222222223,33.21666666666667
100.0,9.93333333333333,11,19.949999999999996,28.697210472188285
100.0,10.2666666666667,12,20.007037037037033,32.79064814814816
100.0,10.6,12,20.03891975308642,32.61416666666667
110.0,12.1666666666667,14,20.192962962962966,31.430370370370365
80.0,12.9833333333333,15,20.351481481481486,30.974444444444444
100.0,13.1,16,22.163661290820052,30.88925925925926
110.0,13.45,16,20.406111111111112,31.001981481481486
100.0,13.0333333333333,19,20.573333333333334,31.4161111111111
170.0,12.9,19,20.741296296296298,34.52074074074074
90.0,12.5,20,21.758251231238518,35.846666666666664
120.0,11.3,20,20.068518518518516,35.5737037037037
80.0,7.96666666666667,22,19.368333333333325,34.635370370370374
50.0,4.0,1,20.263482776848132,33.00222385025458
50.0,2.2333333333333294,3,18.45,43.24951865827657
50.0,2.1,4,18.373703703703708,37.621111111111105
40.0,2.0,5,18.238888888888884,38.00666666666665
40.0,6.8,8,19.887851851851853,33.959074074074074
50.0,9.36666666666667,9,21.916986930295824,32.35698412698412
50.0,11.4083333333333,10,20.935296296296286,32.163333333333334
50.0,12.025,10,21.021481481481473,32.096666666666664
60.0,13.2583333333333,11,21.08465608465609,31.961269841269843
50.0,14.1833333333333,11,21.126296296296296,31.82994708994709
50.0,14.4916666666667,11,19.67604855244169,31.813492063492063
90.0,15.3416666666667,12,19.330757574527652,31.693439153439158
70.0,16.4333333333333,14,21.80851851851852,36.2124074074074
80.0,16.5166666666667,14,21.816560846560854,36.090687830687834
80.0,16.65,15,19.86133958510965,35.98756613756615
60.0,16.7,16,21.826296296296295,35.57296296296296
120.0,15.8,18,21.402333333333345,35.37396296296296
150.0,14.3333333333333,19,21.210370370370374,36.42516402116402
60.0,10.9333333333333,0,20.50740740740741,41.920582010582024
60.0,11.2,0,20.48518518518519,42.18233333333333
20.0,11.5166666666667,1,20.436296296296298,43.181671957671966
30.0,11.35,1,20.365185185185176,42.918111111111116
40.0,10.2666666666667,2,19.992592592592587,42.61422222222222
50.0,10.1,3,19.967037037037034,42.69666666666667
70.0,7.9,5,19.611851851851846,42.54296296296295
60.0,6.6,7,19.69562962962963,42.98207407407406
50.0,6.883333333333329,7,18.16636490753098,42.7273015873016
50.0,7.16666666666667,7,19.731111111111105,42.45296296296296
50.0,7.733333333333332,7,19.859999999999996,41.29125925925927
70.0,8.3,8,20.115740740740744,50.578124336107194
50.0,8.8,8,20.437195767195767,39.00740740740741
30.0,9.3,9,20.762222222222235,37.45295238095238
20.0,9.633333333333328,9,20.927037037037046,36.569629629629624
50.0,10.3,10,21.05227513227513,35.15544973544973
60.0,11.9,12,21.34624338624338,33.52792592592592
40.0,12.5333333333333,13,21.348888888888897,33.381068783068784
50.0,13.2333333333333,14,21.521629629629622,32.8402962962963
60.0,14.1666666666667,16,21.652592592592587,38.950027917535834
60.0,14.1,16,21.653333333333332,32.52404232804233
70.0,14.0333333333333,16,23.103015965109606,28.7926074481382
110.0,12.5166666666667,19,21.28240740740741,32.638666666666666
60.0,8.86666666666667,21,20.446296296296296,34.45391534391535
50.0,8.58333333333333,21,20.397777777777762,34.519999999999996
60.0,8.3,22,20.33322751322751,34.649957671957665
40.0,6.3333333333333295,23,19.95740740740741,36.7130291005291
40.0,6.3,0,19.94296296296296,36.89696296296297
60.0,5.633333333333329,0,19.86407407407408,37.1105925925926
50.0,4.0,2,19.634,38.08978835978836
30.0,2.833333333333329,3,19.38968253968254,38.62814814814814
70.0,2.2,5,19.218888888888884,38.81227513227513
60.0,1.95,6,17.4492789907751,38.894068783068775
50.0,2.85,7,19.299259259259255,38.594497354497356
60.0,3.5,7,19.342222222222226,38.62148148148149
70.0,7.599999999999999,8,18.762609426379495,34.4210582010582
90.0,9.1,9,21.144166666666667,32.6297142857143
80.0,13.75,11,21.75953703703703,30.813518518518517
80.0,14.1833333333333,11,21.791481481481487,30.871481481481485
70.0,15.3666666666667,15,22.18619047619048,31.251216931216927
90.0,15.7,16,22.208888888888893,31.606666666666666
80.0,16.0333333333333,16,22.228783068783066,30.436904761904763
90.0,16.1,17,22.228148148148154,30.202740740740744
120.0,16.1,17,22.225185185185172,29.85875132275133
60.0,10.8833333333333,21,22.455164113257766,28.856959014052716
50.0,10.3333333333333,22,20.915185185185173,32.82912698412699
60.0,8.88333333333333,23,23.270993267345915,34.15133333333334
50.0,8.233333333333329,0,20.492592592592587,34.67788359788359
60.0,7.4,1,20.388148148148154,35.25707671957671
60.0,7.06666666666667,2,20.26597883597883,41.45870384346177
50.0,6.16666666666667,4,20.046719576719582,36.12529100529102
60.0,5.93333333333333,4,19.850934283135853,36.226444444444446
50.0,5.23333333333333,4,19.97851851851851,36.434126984127
70.0,5.11666666666667,6,19.97883597883597,36.61910052910052
120.0,8.0,8,20.823227513227508,32.51973544973546
90.0,15.4333333333333,11,22.40814814814814,29.317142857142855
80.0,16.8,12,22.341322751322743,27.709999999999987
30.0,17.3333333333333,13,22.28687830687831,27.68370370370369
110.0,16.5,20,19.97821340707209,31.629449735449732
50.0,10.9666666666667,0,21.004074074074072,36.03874074074076
60.0,10.0666666666667,1,20.798148148148144,37.015291005291
60.0,9.95,1,19.190491891657967,37.190253968253955
50.0,9.36666666666667,2,20.753333333333334,37.64222222222222
60.0,9.01666666666667,3,20.649417989418,38.02904761904761
50.0,9.133333333333328,3,20.608518518518522,38.144
50.0,9.6,4,20.554629629629634,38.449185185185186
50.0,9.43333333333333,4,20.49148148148148,43.05027715936351
40.0,9.35,4,20.480370370370366,38.60466931216931
60.0,9.26666666666667,4,20.464497354497357,38.663756613756625
60.0,9.1,5,21.893661290820052,38.6762962962963
70.0,10.7,8,21.255449735449744,38.09269841269841
120.0,16.4,10,22.595814814814805,34.15711111111111
110.0,16.6666666666667,10,20.822742507601188,34.11541798941799
60.0,18.0,11,22.977222222222224,33.92600529100529
80.0,17.65,21,22.50793650793651,36.27619047619047
60.0,13.6666666666667,23,22.157883597883597,37.47243386243386
60.0,11.8,1,21.875555555555554,38.18879629629629
60.0,13.8,1,21.769259259259254,38.179873015873014
60.0,14.8,2,21.744814814814813,38.080296296296304
70.0,14.1833333333333,3,21.58822222222222,38.23222222222223
50.0,13.7666666666667,3,21.564444444444426,38.25058201058201
50.0,12.5166666666667,3,21.52444444444444,42.507944749811585
60.0,12.0666666666667,4,21.527555555555555,42.38683363870047
50.0,4.8,3,19.048519883388618,42.88962962962963
80.0,5.5,12,18.560246913580244,48.64543209876544
50.0,1.75,0,17.900370370370364,41.738148148148156
80.0,16.8,13,21.95486772486773,34.701216931216926
